Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Target,loan_type__auto_loan,loan_type__builder_loan,loan_type__credit,loan_type__debt_consolidation_loan,loan_type__home_equity_loan,loan_type__mortgage_loan,loan_type__not_specified,loan_type__payday_loan,loan_type__personal_loan,loan_type__student_loan,month2_balance,month2_credit_util,month2_delayed_payment,month2_delay_from_due_date,month3_balance,month3_credit_util,month3_delayed_payment,month3_delay_from_due_date,max_delayed_payment,max_credit_util,credit_util_var,balance_m1_m2,balance_m2_m3
44,Mechanic,19092.585,1300.04875,0,65,12,1,14,0.0,11.11,6.0,Good,136.25,22.91545610829633,206,No,9.390404494385884,21.236050875667463,High_spent_Large_value_payments,339.3784196299466,Standard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,330.0119689199455,31.41415851727439,0.0,10,296.71091396475134,35.22510285984235,0.0,19,3.0,38.529462342219794,21.282111396863257,0.028382154564440168,0.11223400754024929
39,Mechanic,20877.69,1855.8075,8,3,16,4,26,16.0,6.89,5.0,Standard,560.41,37.87136236949926,288,No,58.4222463239445,36.24640616505621,High_spent_Small_value_payments,350.9120975109993,Good,0.41198134851422413,0.0,0.0,0.0,0.0,0.8142203239822431,0.0,0.0,0.0,0.4090435581825638,285.4277806201297,24.849467188753696,16.0,26,325.51443112810887,28.91676330604981,16.0,26,16.0,38.09364321185826,29.159066543968116,0.22942516929710288,-0.1231486123950147
22,Architect,37755.92,2979.3266666666664,8,6,23,2,46,19.0,17.69,12.0,Bad,2366.24,40.0694362646577,102,NM,46.858052089959386,87.64309485828994,Low_spent_Medium_value_payments,443.4315197184173,Standard,0.0,0.5755706786837462,0.5755706786837462,0.0,0.0,0.0,0.0,0.0,0.5808930948798267,0.0,378.9880210089866,36.692786573575475,14.0,46,402.24229021240194,24.15225377887168,17.0,44,19.0,40.0694362646577,37.08572705065759,0.17004099110536952,-0.0578115970628947
15,Lawyer,71480.44,5883.703333333334,8,6,13,6,6,9.0,7.92,8.0,Standard,315.42,37.391102583541134,222,NM,40651.0,531.5685192814212,Low_spent_Medium_value_payments,59.24584276459075,Standard,0.0,0.0,0.0,0.40989847172220145,0.407720246252072,0.40796103467362194,0.0,0.40447563474459497,0.40950939139626763,0.40989847172220145,,36.26554322405101,10.0,4,407.7915823393705,25.681012774451467,10.0,8,12.0,37.391102583541134,24.221043994762915,,
54,_______,20867.67,1695.9725,6,6,5,3,5,19.0,8.34,2.0,Standard,912.86,24.40718779458393,269,No,46.66752107879113,28.02706877507944,High_spent_Large_value_payments,334.90266014612945,Standard,0.0,0.0,0.0,0.0,0.0,0.5799068723609326,0.5771808110397428,0.5749524595617151,0.0,0.0,358.71581462382346,25.717542054758933,19.0,9,318.64609239217475,33.83765151273952,19.0,5,21.0,36.47008471697772,18.599247412842526,-0.06638445673956775,0.12574992503699925
33,Writer,73615.36,5998.613333333334,6,9,15,9,53,18.0,6.48,8.0,Bad,4867.95,38.480076040529696,0,NM,364.51365706679815,485.79449657604937,Low_spent_Large_value_payments,19.553179690485877,Poor,0.24589506958446128,0.4833501232966443,0.4833501232966443,0.24414162088919047,0.24284423743053749,0.48597530918510434,0.0,0.2409116986014393,0.24390987886529253,0.0,153.05667527542784,33.71479841867451,16.0,56,47.80526745498258,32.042190709283126,16.0,56,18.0,38.480076040529696,30.953622286824707,-0.8722487623927566,2.201669678337408
36,Architect,56831.76,4627.980000000001,5,6,6,1,29,18.0,1.17,2.0,Standard,1179.08,25.53736592204616,354,NM,37.50499252116236,182.6413954495408,Low_spent_Medium_value_payments,522.6516120292969,Standard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,550.3816961945901,29.434662969452468,18.0,29,247.7567817308544,33.48242977957933,18.0,29,21.0,39.07161913984808,28.158167408879613,-0.050383369136405814,1.2214596603554777
31,Doctor,36463.21,2947.600833333333,6,5,11,0,8,20.0,,6.0,_,914.86,37.82989835132182,274,Yes,0.0,75.63625939334787,High_spent_Large_value_payments,459.1238239399855,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8060229821192,34.41286580555783,20.0,8,416.3473984457173,39.192943241640414,22.0,9,22.0,39.192943241640414,34.67625615665038,0.06573213800922571,0.03472730846974891
45,Architect,80392.84,6633.403333333333,9,10,19,6,49,21.0,13.35,14.0,Bad,4287.78,40.40261084824419,32,Yes,202.5662357087372,130.85826481921166,High_spent_Medium_value_payments,579.9158328053845,Poor,0.33690251518377684,0.3311206534726682,0.3311206534726682,0.0,0.3327225492015495,0.0,0.0,0.3300747645456239,0.0,0.6690002062880733,166.0394776926611,24.506553953842577,21.0,49,595.5941615857943,36.77866132073244,,49,24.0,40.40261084824419,28.791863180072884,2.4926382620813112,-0.721220441028881
25,Musician,17641.46,1703.121666666667,8,5,5,2,30,12.0,11.63,4.0,Standard,322.43,31.44375614377316,81,Yes,15.357276593488557,155.27234915298058,Low_spent_Small_value_payments,289.68254092019754,Standard,0.0,0.5772146229846677,0.5772146229846677,0.0,0.0,0.0,0.5776214660357903,0.0,0.0,0.0,371.6331318240161,27.61716768151329,12.0,30,358.44295010879347,37.40919574088277,15.0,30,15.0,39.83691041744926,27.437619227012725,-0.22051476008502283,0.036798552492716644
33,Musician,29101.2,2709.1,8,10,28,2,49,15.0,-0.04,7.0,Bad,1334.81,32.83065365418937,230,Yes,43.28898384628953,10000.0,Low_spent_Large_value_payments,423.5409041109916,Poor,0.0,0.0,0.0,0.7089880747908583,0.7052204689346108,0.0,0.0,0.0,0.0,0.0,430.6526860270058,32.01763160515668,15.0,48,422.3808200685653,33.380082888966925,,48,2959.0,39.14168731839286,15.617619119006026,-0.016513961590775315,0.01958390524715999
31,Scientist,19167.22,1786.2683333333334,6,10,25,9,36,17.0,19.36,12.0,Bad,3896.76,23.877362362093773,131,Yes,135.96303812692312,145.3003059399751,Low_spent_Medium_value_payments,177.36348926643515,Standard,0.47495639419592145,0.23340263804707384,0.23340263804707384,0.7073543043784873,0.0,0.23467030155267407,0.23356714919703764,0.0,0.23556095852265913,0.0,155.12727122031168,39.041856975015335,17.0,36,222.85919429299932,29.08717514648381,15.0,36,17.0,39.041856975015335,34.58175456114174,0.14334177266963977,-0.30392249818348777
48,Mechanic,130832.37,11007.6975,4,6,12,2,9,12.0,8.99,6.0,Good,83.91,32.30134601989214,323,No,208.36741635437625,237.2703224663529,High_spent_Medium_value_payments,905.132011179271,Standard,0.0,0.0,0.0,0.7087798660532137,0.0,0.7054297282349166,0.0,0.0,0.0,0.0,433.7784582778771,29.785675742065905,11.0,9,457.80496211718554,32.94569215869905,12.0,9,12.0,42.01560453819724,17.423570960673395,1.0866227769186414,-0.05248196465192156
55,Scientist,117955.38,9859.615,3,2,5,3,7,1.0,8.28,7.0,Good,970.26,29.65370265797216,402,No,229.8835280220813,1310.866463891845,Low_spent_Small_value_payments,,Good,0.0,0.0,0.0,0.0,0.8936415256497195,0.0,0.0,0.0,0.44878148762448045,0.0,819.3560500519451,37.81563485343751,1.0,6,712.0135280952786,31.65053536430186,1.0,7,2.0,41.48990011181188,25.515669774689133,,0.15075910459710024
18,Teacher,15157.25,,8,10,24,5,52,24.0,6.01,6.0,Bad,1448.71,34.153707951551425,69,Yes,41.935689192380345,95.69219920753088,Low_spent_Small_value_payments,261.58252826675545,Poor,0.3058779464530233,0.6012570458677303,0.6012570458677303,0.0,0.0,0.3022613057098203,0.0,0.0,0.3034084944972639,0.0,287.44501244524275,36.166948211385936,23.0,52,261.02881315751097,25.055391006862532,25.0,52,25.0,36.166948211385936,18.145341730742533,-0.08997367516826899,0.1012003194903684
51,Developer,30373.35,2495.1125,3,5,4,3,13,9.0,11.51,1.0,Good,791.4,31.863778861040338,381,No,55.61424997657002,247.5270689788092,Low_spent_Small_value_payments,236.3699310446208,Standard,0.581197872100346,0.0,0.0,0.0,0.0,0.5743259026482305,0.0,0.0,0.5765056730105309,0.0,413.1481123031233,31.585335677591036,9.0,8,336.0319993030091,33.04951007720742,9.0,13,12.0,38.367426799186646,21.430912868448235,-0.4278808882195783,0.22949038532064472
54,Media_Manager,22084.56,1743.38,0,7,9,0,6,11.0,11.24,4.0,Good,1234.3,33.56795502046933,358,No,0.0,72.6087614795453,Low_spent_Medium_value_payments,381.7292385204547,Poor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0277183762176,38.870767397736365,11.0,9,386.75767071761584,25.155160746138936,11.0,8,13.0,38.870767397736365,28.664069921645048,0.21559090545990603,-0.18805044566136275
24,Media_Manager,18735.98,,6,9,20,3,27,23.0,9.54,9.0,_,1505.0,27.500962921435978,120,Yes,37.32814249478467,84.7341128556684,Low_spent_Medium_value_payments,335.5709113162136,Poor,0.58112738537462,0.0,0.0,0.5769834346341955,0.5739173094840273,0.0,0.0,0.0,0.0,0.0,360.7306391287357,36.6356326771745,294.0,22,260.19278353276627,30.835733257639284,20.0,22,294.0,36.6356326771745,14.209443549799,-0.06974657842563577,0.38639755580810947
14,Manager,24278.95,,8,3,13,100,19,15.0,7.63,12.0,Standard,1448.3,27.81489176802125,236,Yes,980.0,229.52636079507897,Low_spent_Small_value_payments,183.96215233627143,Poor,0.0,0.2497780617467499,0.2497780617467499,0.0,0.0,0.251134663951529,0.0,0.7469673128667533,0.5041756180247594,0.0,346.4874959229142,29.46261053040853,15.0,19,329.9621257575826,35.433135523337725,15.0,19,17.0,39.49389967467265,27.23739391993442,-0.46906553771510723,0.05008262729363216
27,Teacher,88400.97,7498.7475,3,7,19,5,17,17.0,9.13,9.0,Standard,1214.05,33.31526030010433,134,Yes,279.6012643960039,,High_spent_Medium_value_payments,471.4560069944972,Standard,0.0,0.6023358421897813,0.6023358421897813,0.0,0.0,0.30280363346654127,0.0,0.30021664188427477,0.0,0.3042416702594225,526.5364071811664,32.03883059438961,20.0,17,584.9588767067406,42.191108470441705,17.0,17,20.0,42.191108470441705,28.77278155928384,-0.10460891105620652,-0.09987449007439092
23,Doctor,29146.6,2561.883333333333,4,3,12,2,7,9.0,2.79,7.0,_,179.48,35.06000715233332,220,No,26.241714866152805,177.74994324259492,Low_spent_Large_value_payments,322.1966752245856,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,302.81872534201773,38.626532715933855,9.0,7,398.4963392352827,40.082015359454175,11.0,7,12.0,40.082015359454175,22.313537615900657,0.06399191417466503,-0.2400965943046578
28,Manager,155911.4,13246.616666666669,1,5,11,3,20,7.0,6.96,3.0,_,886.96,30.655075449664594,387,No,370.4485213338051,376.6304759522844,High_spent_Medium_value_payments,827.5826693805773,Poor,0.0,0.4997881525362714,0.4997881525362714,0.0,0.5022060280100507,0.0,0.0,0.4982095047258026,0.0,0.0,862.4116946058855,33.104366319187285,6.0,20,695.9017207723546,31.76771929095517,9.0,20,9.0,36.85647883927671,19.74555973446932,-0.04038561332499645,0.23927225477863154
24,Mechanic,28578.92,2627.5766666666664,9,6,24,9,30,17.0,21.36,11.0,Bad,3224.48,39.110694422217094,34,Yes,202.9796297251885,81.92418285726475,High_spent_Medium_value_payments,227.85385408421345,Standard,0.46395553830116343,0.455993214953423,0.455993214953423,0.0,0.2290996096237718,0.22923490958467907,0.0,0.22727644965912236,0.0,0.460647126161495,261.47969980300616,23.243268828574266,17.0,30,167.17564369470037,38.8603814272044,17.0,30,3097.0,39.110694422217094,54.9249690364258,-0.12859830321101706,0.5641016479680845
25,Developer,19137.3,1871.775,10,7,27,2,51,25.0,10.29,8.0,Bad,1461.56,35.56815218196782,185,Yes,29.701606654416107,105.16809219708932,High_spent_Small_value_payments,312.3078011484946,Poor,0.0,0.0,0.0,0.0,0.708562461134093,0.0,0.7056480983263518,0.0,0.0,0.0,313.77184940330505,34.10634784806874,24.0,51,371.5562338257424,33.096136324623004,27.0,51,27.0,35.56815218196782,7.206145368317911,-0.00466596432278615,-0.15551988948606332
51,Teacher,22229.37,1727.4475,4,106,17,3,9,20.0,9.24,0.0,Standard,1084.78,23.576242969503372,275,Yes,39.47443517929428,30.259298839101405,!@9#%8,353.0110159816043,Poor,0.45011839473746024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929688856387842,0.0,337.9433369421687,32.104419035429665,20.0,9,293.00324749582893,29.509287573069464,19.0,9,20.0,38.110856113097995,16.903322927254422,0.04458640663187309,0.15337744489326693
47,Media_Manager,110608.83,9434.4025,6,6,19,1,12,20.0,4.05,9.0,Standard,247.54,25.87491349771738,345,No,68.98888573228041,856.675177175707,Low_spent_Medium_value_payments,297.77618709201266,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.4375645031012,30.434949185118512,17.0,12,611.5780235053255,31.17167520650101,20.0,12,20.0,38.86936976094447,23.813307310733453,0.2282592745160314,-0.6035868602446763
581,Lawyer,34308.05,,3,4,12,4,22,17.0,11.68,2.0,Standard,1101.13,37.904393042929826,350,Yes,74.64845745168277,146.30949735173496,Low_spent_Small_value_payments,340.842461863249,Poor,0.0,0.0,0.0,0.5028368662709886,0.0,0.0,0.4981075507949877,0.49618448149711675,0.0,0.5028368662709886,388.3269120239708,24.061630819046076,17.0,22,264.91038607185607,34.61169317578395,17.0,22,18.0,39.15098269037379,45.019347454730905,-0.12227957602328281,0.46588028420538563
39,Musician,20547.59,1372.902588813681,6,4,13,1,20,17.0,19.46,4.0,Standard,942.99,31.17761268056963,213,Yes,120.24584349394632,116.37600629096096,Low_spent_Small_value_payments,307.70464473474516,Standard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.2021376785069,22.41378892316214,18.0,20,344.4686854267164,24.183315655448737,22.0,20,22.0,35.37718597759354,21.140405995174834,0.13879426483612664,-0.21559738487174973
45,Scientist,83083.59,6681.6325,7,6,6,4,26,18.0,18.12,8.0,Standard,1100.84,39.41084894185958,222,Yes,276.836648555042,168.45814601811125,High_spent_Medium_value_payments,472.8684554268468,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023826547732716,0.0,0.7117995548422683,566.6590612082697,36.09267308551613,15.0,23,349.25630078203153,38.22706399491178,18.0,29,18.0,41.532050083830406,48.255612708829126,-0.16551505517521603,0.6224734097550834
40,Media_Manager,81047.56,6565.963333333332,1,5,4,100,8,9.0,0.6799999999999999,6.0,Good,1290.47,32.528274793693875,239,No,153.2016876137126,164.15723953242426,High_spent_Small_value_payments,599.2374061871967,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4468738985790637,0.894596958841661,452.26994013730666,32.28859363982145,8.0,6,590.3435154855151,27.47218771629536,8.0,8,10.0,39.83635288779583,24.869576910305575,0.3249551938058752,-0.23388683321888082
30,Doctor,78809.88,,8,4,6,3,17,9.0,6.57,10.0,Standard,203.21,26.80689441075245,248,Yes,61830.0,172.70812520304446,High_spent_Medium_value_payments,539.2905506798455,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572407025255126,0.5795307118837694,0.5800813317303609,570.0108159236977,36.39614065698493,10.0,17,634.7899178057327,25.60954542926359,10.0,17,13.0,38.640819852040735,27.46243934679205,-0.053894179523717,-0.10204809507050108
22,Writer,60401.4,5163.45,6,6,27,6,45,26.0,7.06,13.0,Bad,2253.93,41.92131441932767,232,Yes,226.8963394377975,124.6278787287271,High_spent_Large_value_payments,404.82078183347534,Poor,0.4126242996997829,0.0,0.0,0.4096819245591659,0.0,0.4077455110481826,0.4058287562733479,0.40426195243723495,0.40929304978228037,0.0,425.6401774158012,33.326458910468375,23.0,40,46.800336982167046,33.83522038520576,23.0,45,26.0,41.92131441932767,18.576466184310615,-0.048913135288889124,8.094810098867205
14,Architect,8266.92,534.91,9,9,29,9,35,15.0,28.88,13.0,_,4955.51,29.35413638509673,111,Yes,55.54806951357907,57.637686239188575,Low_spent_Small_value_payments,230.30524424723237,Standard,0.0,0.0,0.0,0.0,0.0,0.20816774098804627,0.4143783469460604,0.20638926763397733,0.8358312453889127,0.20915634494634344,220.3104854382512,36.232676368420734,,35,262.4626985010846,34.26770744973925,15.0,35,15.0,36.232676368420734,30.91513849945713,0.04536669595684094,-0.16060268108025733
15,_______,58726.71,5167.8925,6,7,33,6,17,25.0,26.96,10.0,Bad,3544.22,33.925208523495336,51,Yes,225.7694427268837,214.4007676630499,High_spent_Medium_value_payments,326.61903961006647,Good,0.2928865965345017,0.5757202565554486,0.5757202565554486,0.29079805681134424,0.0,0.2894235629603326,0.28806302315983845,0.0,0.0,0.0,438.5429171311083,37.76542897436765,22.0,17,301.3814977142672,28.99373320450876,25.0,22,25.0,39.769339934466025,9.79914804562222,-0.25521761530942866,0.45510895810492213
24,Lawyer,43608.18,,7,7,23,6,27,20.0,14.05,10.0,Bad,1492.88,37.90400035034892,243,Yes,169.54209895217426,118.72363404632875,High_spent_Medium_value_payments,314.835767001497,Standard,0.3384125687915919,0.33260479180605446,0.33260479180605446,0.0,0.0,0.33441124506591546,0.0,0.6631084300586623,0.33568045426830995,0.0,373.9965929810143,24.6912862484202,20.0,27,222.5909694249313,27.924516063677537,20.0,27,23.0,37.90400035034892,28.328188839948123,-0.15818546770162842,0.6801966133093486
30,Engineer,21803.325,1765.94375,5,4,5,0,6,4.0,2.37,2.0,Good,1315.1,30.885110671075488,266,No,0.0,200.1735475893462,Low_spent_Small_value_payments,266.4208274106538,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.8047746762848,39.68719361116281,4.0,6,361.45545739388945,30.245374384862515,4.0,6,4.0,39.68719361116281,21.691131083283302,-0.25121626697380184,-0.015633137090656543
20,Mechanic,39052.47,3075.464909609783,5,4,9,2,4,11.0,2.65,1.0,Good,1284.22,31.30741835399255,402,No,46764.0,66.09372190454128,High_spent_Large_value_payments,452.719311048259,Good,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,403.60719238391687,35.662052266719044,9.0,8,150.5757191551574,27.60624743054351,9.0,8,12.0,35.662052266719044,18.14332564234762,0.12168296202617217,1.6804267955581127
25,Journalist,45765.12,3677.76,5,7,6,100,24,7.0,15.44,6.0,Standard,1133.03,32.75875750609257,152,NM,80.969093683843,68.81457636035418,High_spent_Medium_value_payments,467.99232995580286,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.44383917022216574,0.0,0.0,0.8961064618540028,411.66093452549035,30.778394905656057,,24,439.5646831651487,29.131083271504107,9.0,24,10.0,37.80481790205311,18.069213655715235,0.13683930318830007,-0.0634804153025521
16,Mechanic,107199.66,8795.305,8,3,17,3,5,15.0,18.03,8.0,Standard,1200.93,35.409526798600915,0,Yes,252.3002450682584,211.47807413065811,High_spent_Small_value_payments,675.7521808010836,Standard,0.0,0.0,0.0,0.44912190549111247,0.8934704886049859,0.0,0.0,0.0,0.0,0.0,734.3755907259499,31.247535126697635,15.0,5,325.5858962258401,37.04384568068489,16.0,5,16.0,38.501236259846365,10.567616139813648,-0.07982755781263853,1.2555509905028444
25,Developer,37346.16,3028.1800000000007,0,5,7,1,12,7.0,11.2,1.0,_,1276.04,38.66572901381139,220,No,15366.0,146.0115379497953,High_spent_Small_value_payments,398.62790385094735,Standard,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.5984696843332,35.57015889459859,8.0,11,370.5620197157631,31.51272720771059,7.0,12,8.0,38.66572901381139,22.425141724691347,-0.14567250055356984,0.2591643095054215
30,Manager,13590.595,1294.5495833333332,8,5,9,3,8,12.0,10.79,2.0,Good,170.99,34.84173303907799,351,No,18.168134169397273,42.959406583384286,High_spent_Small_value_payments,328.3274175805518,Good,0.0,0.49757425099424957,0.49757425099424957,0.5026525423100243,0.0,0.0,0.0,0.0,0.5021754187575218,0.0,324.48307365434727,30.73605545611451,12.0,8,313.91793480085533,24.86940679421173,11.0,8,14.0,35.31651807622953,15.103289520925983,0.011847594646183911,0.03365573508947264
46,Entrepreneur,63306.54,5260.545,4,5,19,3,11,9.0,1.09,7.0,Standard,1203.19,38.897026488215275,340,No,85.61112477309555,173.0854248605777,High_spent_Medium_value_payments,517.3579503663268,Standard,0.0,0.0,0.0,0.0,0.0,0.44552014825313424,0.0,0.0,0.0,0.8952719126056091,550.3887375839022,35.395842427379755,9.0,11,560.4042238553634,27.25073015807037,9.0,11,10.0,38.897026488215275,16.255961613334254,-0.06001355943905032,-0.017871896472440123
33,Engineer,112287.88,9168.323333333334,4,3,12,4,-3,4.0,4.43,3.0,_,705.33,36.27832088208232,0,No,271.7979981839746,501.1556658068337,Low_spent_Large_value_payments,413.87866934252486,Good,0.0,0.0,0.0,0.8184208987026504,0.0,0.0,0.0,0.40379671470859335,0.4088220221041091,0.0,337.7642550617872,26.31717312971448,4.0,1,683.2144639977354,36.513008544261815,4.0,1,5.0,37.228881078253295,15.81548885927351,0.22534774814112304,-0.5056248471594027
44,Writer,13838.18,1420.1816666666666,5,4,15,6,12,16.0,9.6,7.0,_,1381.32,23.099164746587228,222,Yes,51.98653037308747,54.408204866177975,Low_spent_Small_value_payments,325.6234314274012,Standard,0.0,0.0,0.0,0.3178396883825313,0.0,0.0,0.6297006418791257,0.31363476220198233,0.0,0.6356793767650626,248.0385340413096,22.951914953557292,15.0,12,286.49534986717447,27.22096530055109,18.0,12,18.0,39.9004457417776,35.68449376314569,0.31279372653109716,-0.1342319023456901
36,Musician,17553.22,1343.7683333333334,9,5,22,2,20,16.0,9.45,6.0,_,2228.97,27.73877985828177,138,Yes,21.07132939836552,15.931238915498051,High_spent_Medium_value_payments,347.37426501946976,Poor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027205322882816,0.7114659889976992,0.0,306.98269537173155,24.41152626584345,16.0,22,334.75575114907434,35.55725925086569,19.0,22,19.0,35.55725925086569,16.984399595382026,0.13157604730399294,-0.08296513407763625
47,Accountant,115556.37,9617.6975,1,3,6,4,11,8.0,10.83,6.0,Good,1080.06,41.058577342047954,263,No,222.07348347887,261.77309462358187,Low_spent_Large_value_payments,747.9231718975482,Good,0.0,0.4449946782503495,0.4449946782503495,0.449536337320547,0.0,0.44741154687927437,0.0,0.0,0.44910963227842055,0.0,474.0191235460297,39.01216786565185,7.0,11,717.2824314316031,37.07204845805663,8.0,11,9.0,41.058577342047954,28.87119807976746,0.5778333293865959,-0.3391457774869116
41,Scientist,131865.0,11158.75,5,7,8,3,19,10.0,10.65,1.0,Good,602.02,40.68632915891824,0,NM,189.2079091199538,209.3176351041933,High_spent_Large_value_payments,957.3494557758528,Standard,0.8966410555405836,0.0,0.0,0.0,0.4427581930569644,0.0,0.0,0.0,0.0,0.0,953.8108547843116,42.312315421560285,10.0,19,1000.2577723916144,42.05927073783703,9.0,21,10.0,42.312315421560285,32.372047074889835,0.0037099609149881313,-0.04643494795971273
17,Manager,20474.14,1587.178333333333,7,1104,32,7,40,24.0,8.58,6.0,Bad,2181.21,32.283845676543315,236,Yes,37627.0,111.7926228127676,Low_spent_Small_value_payments,238.26310739027443,Poor,0.0,0.4564659616878688,0.4564659616878688,0.0,0.2293371265182359,0.0,0.0,0.0,0.6910304894228024,0.2305623488976011,194.04366591910056,36.649574369145505,24.0,40,198.36544740035907,29.62356858572041,24.0,37,27.0,38.612559056123814,20.95412832441435,0.22788397272194164,-0.02178696712505531
46,Manager,54758.55,4730.2125,8,8,27,6,24,20.0,29.9,16.0,Bad,3072.06,34.79381740979468,0,Yes,216.33556973671384,72.62368672070323,High_spent_Medium_value_payments,434.06199354258285,Poor,0.0,0.5758735190056429,0.5758735190056429,0.2908754701421958,0.28932974015926227,0.2895006103872699,0.0,0.0,0.0,0.2908754701421958,58.16538488718339,23.99299351457954,18.0,21,325.3917713859753,37.78795705797207,18.0,22,20.0,37.78795705797207,33.9857541736461,6.462548290267179,-0.8212450651734877
25,Entrepreneur,59807.61,4976.9675,10,10,30,9,17,,20.0,11.0,Bad,3126.29,22.49793557264316,98,Yes,442.7665564250509,466.83500851898833,!@9#%8,,Standard,0.5048768073922463,0.24810610021080243,0.24810610021080243,0.0,0.4986127761517435,0.4989072432144853,0.24828097492601658,0.0,0.0,0.25063829525822223,106.19804065872086,29.980710629598462,18.0,17,,34.43308304783189,16.0,17,21.0,39.44556646805985,26.321441843650994,,
35,Lawyer,38444.52,2975.71,0,4,6,4,9,6.0,11.24,6.0,_,1006.25,32.74966365171262,290,NM,67.74489256789019,204.07632593134807,Low_spent_Medium_value_payments,305.7497815007617,Poor,0.5044580242381956,0.0,0.0,0.5008607936555974,0.0,0.49849341167017014,0.49615006367208636,0.0,0.0,0.0,318.1672300119531,29.279129880042447,6.0,5,319.50576276689634,35.65328502930271,3.0,9,6.0,35.65328502930271,10.36079803752091,-0.03902805612861173,-0.0041893853286139055
44,Media_Manager,14266.53,,3,4,11,1,18,,3.71,2.0,_,1238.04,36.46416622494106,262,No,6.047543103511933,127.28676340982732,Low_spent_Small_value_payments,263.85344348666075,Standard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,315.88417384785123,26.40956585884564,12.0,18,326.57474418426847,32.03919125200732,12.0,16,12.0,38.88776062070264,20.32447409855826,-0.16471458423318036,-0.032735447326524204
26,Mechanic,69761.43000000001,5654.4525,6,3,8,2,27,19.0,1.17,3.0,Standard,535.22,35.20440740980635,316,No,58.41828837870677,82.1202031465027,High_spent_Large_value_payments,664.9067584747906,Standard,0.0,0.5764192388395946,0.5764192388395946,0.0,0.5792078402362705,0.0,0.0,0.0,0.0,0.0,422.04718697378325,28.143138267359163,19.0,27,524.7414045612538,28.646145977735323,19.0,27,22.0,40.48054553636022,18.561057250088655,0.5754322715485682,-0.19570443021041029
33,Musician,134341.05,11116.0875,1,3,9,2,7,7.0,5.8599999999999985,4.0,Good,408.12,30.337336820633713,188,No,186.9434011182671,281.81476681353706,High_spent_Large_value_payments,882.850582068196,Poor,0.0,0.0,0.0,0.0,0.7099259112999327,0.0,0.0,0.704276366538705,0.0,0.0,662.6919972888406,32.12229944920661,10.0,3,144.5915283907793,36.36034540903101,9.0,3,13.0,40.82518529281028,25.74560308478247,0.33221856560823554,3.5832007218142174
28,Scientist,125141.22,,5,3,4,4,10,1.0,5.95,6.0,Good,377.84,40.56693081544365,352,No,281.8616825859369,,Low_spent_Medium_value_payments,349.4614975649118,Good,0.0,0.6317632923499352,0.6317632923499352,0.31910556505215554,0.0,0.0,0.31610429169988336,0.0,0.0,0.0,612.0152610130999,37.600651106069975,0.0,10,505.67021228079216,33.2514781938145,1.0,10,3511.0,40.56693081544365,13.484147613941378,-0.42899871975997717,0.2103051478010647
19,Manager,26612.6,2459.7166666666667,6,7,4613,1,21,14.0,5.57,5.0,_,248.56,24.684797442150888,316,No,21.86795407999505,178.29207219750182,Low_spent_Large_value_payments,315.8116403891698,Good,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.83259420048716,37.236576300387,11.0,21,310.01368532938227,24.41714626632651,13.0,21,14.0,38.95717665556767,34.545777280398035,0.17039841433878045,-0.12961070117341317
